dv,varying_factor,held,level_a,mean_a,sd_a,n_a,level_b,mean_b,sd_b,n_b,experiment_id_a,experiment_id_b,noise_stratum,observed_effect,raw_mde,effect_to_mde_ratio,status
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'CNT', 'threshold': '70', 'window_size': '5', 'wait': '5'}",topology=FAN,3.4949999999999997,0.02511971337416099,5,topology=LIN,3.637333333333333,0.052766782480395104,3,FAN-LAT-CNT-T70-W5-D5,LIN-LAT-CNT-T70-W5-D5,main,-0.1423333333333332,0.6093459778325645,0.23358377426172725,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '30', 'window_size': '10', 'wait': '15'}",topology=FAN,9.336666666666668,0.07748763342194248,3,topology=LIN,9.32,0.050566787519081675,3,FAN-LAT-TIM-T30-W10-D15,LIN-LAT-TIM-T30-W10-D15,main,0.016666666666667496,0.6088209573395158,0.027375316939645268,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '30', 'window_size': '10', 'wait': '30'}",topology=FAN,9.342,0.11775822688882491,3,topology=LIN,9.406666666666668,0.13328665849714105,3,FAN-LAT-TIM-T30-W10-D30,LIN-LAT-TIM-T30-W10-D30,main,-0.06466666666666754,0.6088209573395158,0.10621622972581979,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '30', 'window_size': '10', 'wait': '5'}",topology=FAN,9.347666666666667,0.025929391302792634,3,topology=LIN,9.3348,0.04681559569203428,5,FAN-LAT-TIM-T30-W10-D5,LIN-LAT-TIM-T30-W10-D5,main,0.01286666666666747,0.6093459778325645,0.021115535565581364,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '30', 'window_size': '20', 'wait': '15'}",topology=FAN,15.305666666666667,0.05167526810122364,3,topology=LIN,15.430000000000001,0.1013854032886389,3,FAN-LAT-TIM-T30-W20-D15,LIN-LAT-TIM-T30-W20-D15,main,-0.1243333333333343,0.6088209573395158,0.20421986436974512,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '30', 'window_size': '20', 'wait': '30'}",topology=FAN,15.293666666666667,0.018823743871327122,3,topology=LIN,15.421666666666667,0.15580222505899405,3,FAN-LAT-TIM-T30-W20-D30,LIN-LAT-TIM-T30-W20-D30,main,-0.1280000000000001,0.6088209573395158,0.2102424340964654,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '30', 'window_size': '20', 'wait': '5'}",topology=FAN,15.450333333333333,0.057761001838032885,3,topology=LIN,15.489666666666666,0.15487199015100606,3,FAN-LAT-TIM-T30-W20-D5,LIN-LAT-TIM-T30-W20-D5,main,-0.03933333333333344,0.6088209573395158,0.0646057479775598,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '30', 'window_size': '5', 'wait': '15'}",topology=FAN,4.6129999999999995,1.4835651317013354,5,topology=LIN,4.0834,1.2062619118582827,5,FAN-LAT-TIM-T30-W5-D15,LIN-LAT-TIM-T30-W5-D15,tim_w5,0.5295999999999994,4.942600930300111,0.10715006278442198,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '30', 'window_size': '5', 'wait': '30'}",topology=FAN,4.111,1.2098371791278362,5,topology=LIN,3.6406,0.13364243338101858,5,FAN-LAT-TIM-T30-W5-D30,LIN-LAT-TIM-T30-W5-D30,tim_w5,0.4703999999999997,4.942600930300111,0.09517256331909389,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '30', 'window_size': '5', 'wait': '5'}",topology=FAN,4.0526,1.2010648608630592,5,topology=LIN,4.143800000000001,1.2891686080571463,5,FAN-LAT-TIM-T30-W5-D5,LIN-LAT-TIM-T30-W5-D5,tim_w5,-0.09120000000000061,4.942600930300111,0.01845182350064079,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '10', 'wait': '15'}",topology=FAN,9.327666666666667,0.11278445519367174,3,topology=LIN,9.300333333333333,0.16023836411213513,3,FAN-LAT-TIM-T50-W10-D15,LIN-LAT-TIM-T50-W10-D15,main,0.027333333333334764,0.6088209573395158,0.044895519781018356,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '10', 'wait': '30'}",topology=FAN,9.260333333333334,0.05008326400438918,3,topology=LIN,9.280666666666667,0.0692122339860036,3,FAN-LAT-TIM-T50-W10-D30,LIN-LAT-TIM-T50-W10-D30,main,-0.020333333333333314,0.6088209573395158,0.033397886666365534,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '10', 'wait': '5'}",topology=FAN,9.198666666666668,0.04705670338361342,3,topology=LIN,9.402666666666667,0.0776938435999489,3,FAN-LAT-TIM-T50-W10-D5,LIN-LAT-TIM-T50-W10-D5,main,-0.20399999999999885,0.6088209573395158,0.3350738793412395,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '20', 'wait': '15'}",topology=FAN,18.464666666666666,0.12164017976529506,3,topology=LIN,18.397666666666666,0.09144579450873337,3,FAN-LAT-TIM-T50-W20-D15,LIN-LAT-TIM-T50-W20-D15,main,0.06700000000000017,0.6088209573395158,0.11004877409736878,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '20', 'wait': '30'}",topology=FAN,18.43133333333333,0.08503136676152796,3,topology=LIN,18.396333333333335,0.03403429642776946,3,FAN-LAT-TIM-T50-W20-D30,LIN-LAT-TIM-T50-W20-D30,main,0.03499999999999659,0.6088209573395158,0.057488165573246604,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '20', 'wait': '5'}",topology=FAN,18.46466666666667,0.08899625460283987,3,topology=LIN,18.4316,0.09923860136055912,5,FAN-LAT-TIM-T50-W20-D5,LIN-LAT-TIM-T50-W20-D5,main,0.03306666666667013,0.6093459778325645,0.05426583233434611,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '5', 'wait': '15'}",topology=FAN,6.218666666666667,0.042477444995353934,3,topology=LIN,4.686,1.536631543344077,5,FAN-LAT-TIM-T50-W5-D15,LIN-LAT-TIM-T50-W5-D15,tim_w5,1.5326666666666666,4.502367769439337,0.3404134768976289,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '5', 'wait': '30'}",topology=FAN,4.6854,1.505225331968606,5,topology=LIN,4.667999999999999,1.5063108908854108,5,FAN-LAT-TIM-T50-W5-D30,LIN-LAT-TIM-T50-W5-D30,tim_w5,0.017400000000000304,4.942600930300111,0.0035204136942012408,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '5', 'wait': '5'}",topology=FAN,5.205399999999999,1.4210671342339882,5,topology=LIN,4.658799999999999,1.4313503065287685,5,FAN-LAT-TIM-T50-W5-D5,LIN-LAT-TIM-T50-W5-D5,tim_w5,0.5465999999999998,4.942600930300111,0.11058954742818182,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '10', 'wait': '15'}",topology=FAN,9.335666666666667,0.11403654385035222,3,topology=LIN,9.294666666666666,0.04742713709821948,3,FAN-LAT-TIM-T70-W10-D15,LIN-LAT-TIM-T70-W10-D15,main,0.04100000000000037,0.6088209573395158,0.06734327967152462,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '10', 'wait': '30'}",topology=FAN,9.231666666666667,0.002516611478423953,3,topology=LIN,9.307,0.09142756695876884,3,FAN-LAT-TIM-T70-W10-D30,LIN-LAT-TIM-T70-W10-D30,main,-0.07533333333333303,0.6088209573395158,0.12373643256718996,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '10', 'wait': '5'}",topology=FAN,9.328666666666665,0.1505135652801206,3,topology=LIN,9.237666666666668,0.012897028081435646,3,FAN-LAT-TIM-T70-W10-D5,LIN-LAT-TIM-T70-W10-D5,main,0.09099999999999753,0.6088209573395158,0.14946923049045166,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '20', 'wait': '15'}",topology=FAN,18.591666666666665,0.1312148365594889,3,topology=LIN,18.451333333333334,0.008082903768654384,3,FAN-LAT-TIM-T70-W20-D15,LIN-LAT-TIM-T70-W20-D15,main,0.14033333333333076,0.6088209573395158,0.23050016863179745,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '20', 'wait': '30'}",topology=FAN,18.506,0.1132210227828739,3,topology=LIN,18.373666666666665,0.06902415036299535,3,FAN-LAT-TIM-T70-W20-D30,LIN-LAT-TIM-T70-W20-D30,main,0.1323333333333352,0.6088209573395158,0.21736001650077566,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '20', 'wait': '5'}",topology=FAN,18.550666666666668,0.05412331598612103,3,topology=LIN,18.420666666666666,0.09187128677303567,3,FAN-LAT-TIM-T70-W20-D5,LIN-LAT-TIM-T70-W20-D5,main,0.13000000000000256,0.6088209573395158,0.21352747212922668,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '5', 'wait': '15'}",topology=FAN,5.6582,1.1982919927964133,5,topology=LIN,4.2484,1.1521259913742072,5,FAN-LAT-TIM-T70-W5-D15,LIN-LAT-TIM-T70-W5-D15,tim_w5,1.4097999999999997,4.942600930300111,0.28523443828073686,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '5', 'wait': '30'}",topology=FAN,5.586666666666667,1.024817219475421,3,topology=LIN,5.643199999999999,1.1980916909819548,5,FAN-LAT-TIM-T70-W5-D30,LIN-LAT-TIM-T70-W5-D30,tim_w5,-0.056533333333332436,4.502367769439337,0.012556356172648313,UNDERPOWERED
time_to_open,topology,"{'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '5', 'wait': '5'}",topology=FAN,5.156000000000001,1.476325844791725,5,topology=LIN,5.292,1.415048939083027,5,FAN-LAT-TIM-T70-W5-D5,LIN-LAT-TIM-T70-W5-D5,tim_w5,-0.13599999999999923,4.942600930300111,0.027515877150078027,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '10'}",wait=15,0.29860000000000003,0.014876155417311283,5,wait=30,0.287,0.0069999999999999785,3,FAN-CRS-CNT-T30-W10-D15,FAN-CRS-CNT-T30-W10-D30,main,0.011600000000000055,0.6093459778325645,0.019036804085030806,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '10'}",wait=15,0.29860000000000003,0.014876155417311283,5,wait=5,0.29466666666666663,0.006506407098647718,3,FAN-CRS-CNT-T30-W10-D15,FAN-CRS-CNT-T30-W10-D5,main,0.0039333333333334,0.6093459778325645,0.006455008281705927,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '10'}",wait=30,0.287,0.0069999999999999785,3,wait=5,0.29466666666666663,0.006506407098647718,3,FAN-CRS-CNT-T30-W10-D30,FAN-CRS-CNT-T30-W10-D5,main,-0.007666666666666655,0.6088209573395158,0.012592645792236177,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '20'}",wait=15,0.40259999999999996,0.11932644300405508,5,wait=30,0.30033333333333334,0.006110100926607792,3,FAN-CRS-CNT-T30-W20-D15,FAN-CRS-CNT-T30-W20-D30,main,0.10226666666666662,0.6093459778325645,0.16783021532435116,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '20'}",wait=15,0.40259999999999996,0.11932644300405508,5,wait=5,0.36600000000000005,0.13683566786477863,3,FAN-CRS-CNT-T30-W20-D15,FAN-CRS-CNT-T30-W20-D5,main,0.03659999999999991,0.6093459778325645,0.06006439909587263,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '20'}",wait=30,0.30033333333333334,0.006110100926607792,3,wait=5,0.36600000000000005,0.13683566786477863,3,FAN-CRS-CNT-T30-W20-D30,FAN-CRS-CNT-T30-W20-D5,main,-0.0656666666666667,0.6088209573395158,0.10785874874219706,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '5'}",wait=15,0.3102,0.019537144110642186,5,wait=30,0.2972,0.0097313925005623,5,FAN-CRS-CNT-T30-W5-D15,FAN-CRS-CNT-T30-W5-D30,main,0.012999999999999956,0.6689266961603422,0.019434117481960753,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '5'}",wait=15,0.3102,0.019537144110642186,5,wait=5,0.2868,0.00511859355682788,5,FAN-CRS-CNT-T30-W5-D15,FAN-CRS-CNT-T30-W5-D5,main,0.023399999999999976,0.6689266961603422,0.03498141146752944,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '30', 'window_size': '5'}",wait=30,0.2972,0.0097313925005623,5,wait=5,0.2868,0.00511859355682788,5,FAN-CRS-CNT-T30-W5-D30,FAN-CRS-CNT-T30-W5-D5,main,0.01040000000000002,0.6689266961603422,0.015547293985568688,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '10'}",wait=15,0.3508,0.1069845783279067,5,wait=30,0.295,0.006000000000000005,3,FAN-CRS-CNT-T50-W10-D15,FAN-CRS-CNT-T50-W10-D30,main,0.055800000000000016,0.6093459778325645,0.0915735920641995,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '10'}",wait=15,0.3508,0.1069845783279067,5,wait=5,0.38166666666666665,0.1475138411584938,3,FAN-CRS-CNT-T50-W10-D15,FAN-CRS-CNT-T50-W10-D5,main,-0.030866666666666653,0.6093459778325645,0.05065540397338631,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '10'}",wait=30,0.295,0.006000000000000005,3,wait=5,0.38166666666666665,0.1475138411584938,3,FAN-CRS-CNT-T50-W10-D30,FAN-CRS-CNT-T50-W10-D5,main,-0.08666666666666667,0.6088209573395158,0.1423516480861483,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '20'}",wait=15,0.556,0.03517101079013792,3,wait=30,0.5486666666666667,0.008962886439832509,3,FAN-CRS-CNT-T50-W20-D15,FAN-CRS-CNT-T50-W20-D30,main,0.007333333333333303,0.6088209573395158,0.012045139453443269,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '20'}",wait=15,0.556,0.03517101079013792,3,wait=5,0.5413333333333333,0.011590225767142482,3,FAN-CRS-CNT-T50-W20-D15,FAN-CRS-CNT-T50-W20-D5,main,0.014666666666666717,0.6088209573395158,0.024090278906886718,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '20'}",wait=30,0.5486666666666667,0.008962886439832509,3,wait=5,0.5413333333333333,0.011590225767142482,3,FAN-CRS-CNT-T50-W20-D30,FAN-CRS-CNT-T50-W20-D5,main,0.007333333333333414,0.6088209573395158,0.012045139453443451,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '5'}",wait=15,0.29519999999999996,0.011233877335986905,5,wait=30,0.31,0.022538855339169307,3,FAN-CRS-CNT-T50-W5-D15,FAN-CRS-CNT-T50-W5-D30,main,-0.014800000000000035,0.6093459778325645,0.024288336246418556,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '5'}",wait=15,0.29519999999999996,0.011233877335986905,5,wait=5,0.30066666666666664,0.021548395145192,3,FAN-CRS-CNT-T50-W5-D15,FAN-CRS-CNT-T50-W5-D5,main,-0.005466666666666675,0.6093459778325645,0.008971367442370811,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '50', 'window_size': '5'}",wait=30,0.31,0.022538855339169307,3,wait=5,0.30066666666666664,0.021548395145192,3,FAN-CRS-CNT-T50-W5-D30,FAN-CRS-CNT-T50-W5-D5,main,0.00933333333333336,0.6088209573395158,0.01533017748620063,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '10'}",wait=15,0.546,0.012903487900563915,5,wait=30,0.5670000000000001,0.041581245772583555,3,FAN-CRS-CNT-T70-W10-D15,FAN-CRS-CNT-T70-W10-D30,main,-0.02100000000000002,0.6093459778325645,0.03446317980910736,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '10'}",wait=15,0.546,0.012903487900563915,5,wait=5,0.547,0.010583005244258372,3,FAN-CRS-CNT-T70-W10-D15,FAN-CRS-CNT-T70-W10-D5,main,-0.0010000000000000009,0.6093459778325645,0.0016411038004336838,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '10'}",wait=30,0.5670000000000001,0.041581245772583555,3,wait=5,0.547,0.010583005244258372,3,FAN-CRS-CNT-T70-W10-D30,FAN-CRS-CNT-T70-W10-D5,main,0.020000000000000018,0.6088209573395158,0.03285038032757272,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '20'}",wait=15,0.8306666666666667,0.032347076117221665,3,wait=30,0.7943333333333333,0.014011899704655814,3,FAN-CRS-CNT-T70-W20-D15,FAN-CRS-CNT-T70-W20-D30,main,0.03633333333333333,0.6088209573395158,0.059678190928423705,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '20'}",wait=15,0.8306666666666667,0.032347076117221665,3,wait=5,0.7936666666666667,0.01950213663508006,3,FAN-CRS-CNT-T70-W20-D15,FAN-CRS-CNT-T70-W20-D5,main,0.03699999999999992,0.6088209573395158,0.060773203606009345,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '20'}",wait=30,0.7943333333333333,0.014011899704655814,3,wait=5,0.7936666666666667,0.01950213663508006,3,FAN-CRS-CNT-T70-W20-D30,FAN-CRS-CNT-T70-W20-D5,main,0.0006666666666665932,0.6088209573395158,0.0010950126775856356,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '5'}",wait=15,0.296,0.008031189202104513,5,wait=30,0.2913333333333333,0.0023094010767585054,3,FAN-CRS-CNT-T70-W5-D15,FAN-CRS-CNT-T70-W5-D30,main,0.004666666666666708,0.6093459778325645,0.007658484402023919,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '5'}",wait=15,0.296,0.008031189202104513,5,wait=5,0.301,0.020518284528683182,3,FAN-CRS-CNT-T70-W5-D15,FAN-CRS-CNT-T70-W5-D5,main,-0.0050000000000000044,0.6093459778325645,0.00820551900216842,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'CNT', 'threshold': '70', 'window_size': '5'}",wait=30,0.2913333333333333,0.0023094010767585054,3,wait=5,0.301,0.020518284528683182,3,FAN-CRS-CNT-T70-W5-D30,FAN-CRS-CNT-T70-W5-D5,main,-0.009666666666666712,0.6088209573395158,0.01587768382499354,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '10'}",wait=15,3.097,0.06919537556802463,3,wait=30,3.1956666666666664,0.21038377630733157,3,FAN-CRS-TIM-T30-W10-D15,FAN-CRS-TIM-T30-W10-D30,main,-0.09866666666666646,0.6088209573395158,0.16206187628269159,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '10'}",wait=15,3.097,0.06919537556802463,3,wait=5,3.0513333333333335,0.10984231121627643,3,FAN-CRS-TIM-T30-W10-D15,FAN-CRS-TIM-T30-W10-D5,main,0.04566666666666652,0.6088209573395158,0.07500836841462406,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '10'}",wait=30,3.1956666666666664,0.21038377630733157,3,wait=5,3.0513333333333335,0.10984231121627643,3,FAN-CRS-TIM-T30-W10-D30,FAN-CRS-TIM-T30-W10-D5,main,0.14433333333333298,0.6088209573395158,0.23707024469731564,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '20'}",wait=15,6.126,0.14405554484295277,3,wait=30,5.985666666666667,0.13479366948537783,3,FAN-CRS-TIM-T30-W20-D15,FAN-CRS-TIM-T30-W20-D30,main,0.14033333333333342,0.6088209573395158,0.23050016863180184,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '20'}",wait=15,6.126,0.14405554484295277,3,wait=5,6.1323333333333325,0.15124263067446747,3,FAN-CRS-TIM-T30-W20-D15,FAN-CRS-TIM-T30-W20-D5,main,-0.006333333333332192,0.6088209573395158,0.010402620437062809,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '20'}",wait=30,5.985666666666667,0.13479366948537783,3,wait=5,6.1323333333333325,0.15124263067446747,3,FAN-CRS-TIM-T30-W20-D30,FAN-CRS-TIM-T30-W20-D5,main,-0.1466666666666656,0.6088209573395158,0.24090278906886464,UNDERPOWERED
time_to_open,wait,"{'topology': 'FAN', 'fault': 'CRS', 'window_type': 'TIM', 'threshold': '30', 'window_size': '5'}",wait=15,1.587,0.10636493783197541,5,wait=30,1.5470000000000002,0.029899832775452127,5,FAN-CRS-TIM-T30-W5-D15,FAN-CRS-TIM-T30-W5-D30,tim_w5,0.039999999999999813,4.942600930300111,0.008092905044140604,UNDERPOWERED
